"PERMNO" "DATE" "TICKER" "PRC" "RET" "RETX" "vwretd" "vwretx" "ewretd" "ewretx" "sprtrn"
"1789" 66800 20040206 "AIG" 72.18 0.011916 0.011916 0.014348 0.0143 0.016339 0.016299 0.012555
"1790" 66800 20040209 "AIG" 71.83 -0.004849 -0.004849 -4e-04 -0.000547 0.004509 0.004477 -0.002581
"1791" 66800 20040210 "AIG" 73.5 0.023249 0.023249 0.005811 0.005798 0.00723 0.007169 0.005027
"1792" 66800 20040211 "AIG" 74.35 0.011565 0.011565 0.010257 0.009918 0.007439 0.00713 0.010667
"1793" 66800 20040212 "AIG" 74.91 0.007532 0.007532 -0.004532 -0.004623 -0.002436 -0.00255 -0.00488
"1794" 66800 20040213 "AIG" 74.72 -0.002536 -0.002536 -0.005319 -0.005384 -0.005332 -0.005352 -0.005468
"1795" 66800 20040217 "AIG" 75.12 0.005353 0.005353 0.009802 0.009793 0.009204 0.009187 0.009757
"1796" 66800 20040218 "AIG" 74.36 -0.010117 -0.010117 -0.004462 -0.004571 -0.003134 -0.003194 -0.004468
"1797" 66800 20040219 "AIG" 73.46 -0.012103 -0.012103 -0.005333 -0.005367 -0.006904 -0.00694 -0.004133
"1798" 66800 20040220 "AIG" 73.64 0.00245 0.00245 -0.003535 -0.003559 -0.005238 -0.005272 -0.002572
"1799" 66800 20040223 "AIG" 74.03 0.005296 0.005296 -0.00503 -0.005059 -0.0108 -0.010816 -0.002727
"1800" 66800 20040224 "AIG" 73.8 -0.003107 -0.003107 -0.00097 -0.000974 -0.002408 -0.002415 -0.001665
"1801" 66800 20040225 "AIG" 74.4 0.00813 0.00813 0.005122 0.005001 0.00674 0.006608 0.004021
"1802" 66800 20040226 "AIG" 74.42 0.000269 0.000269 0.002926 0.002699 0.006325 0.006239 0.001084
"1803" 66800 20040227 "AIG" 74 -0.005644 -0.005644 0.001566 0.001557 0.005456 0.005453 2.6e-05
"1804" 66800 20040301 "AIG" 74.09 0.001216 0.001216 0.010248 0.010209 0.012118 0.012041 0.009625
"1805" 66800 20040302 "AIG" 73.92 -0.002294 -0.002294 -0.005627 -0.00564 -0.002248 -0.00226 -0.005934
"1806" 66800 20040303 "AIG" 74.7 0.011431 0.010552 0.001201 0.000992 0.002227 0.002129 0.001688
"1807" 66800 20040304 "AIG" 74.98 0.003748 0.003748 0.004562 0.004533 0.007842 0.007797 0.003336
"1808" 66800 20040305 "AIG" 74.28 -0.009336 -0.009336 0.002974 0.002961 0.003454 0.003434 0.001723
"1809" 66800 20040308 "AIG" 73.61 -0.00902 -0.00902 -0.008042 -0.008105 -0.00601 -0.006058 -0.00835
"1810" 66800 20040309 "AIG" 73 -0.008287 -0.008287 -0.006624 -0.006658 -0.007299 -0.007324 -0.005779
"1811" 66800 20040310 "AIG" 71.91 -0.014931 -0.014931 -0.015174 -0.015282 -0.014762 -0.014877 -0.014633
"1812" 66800 20040311 "AIG" 70.85 -0.014741 -0.014741 -0.013986 -0.014278 -0.011873 -0.0122 -0.015224
"1813" 66800 20040312 "AIG" 71.61 0.010727 0.010727 0.012785 0.012771 0.014299 0.014182 0.01246
"1814" 66800 20040315 "AIG" 70.06 -0.021645 -0.021645 -0.015542 -0.015574 -0.016513 -0.016559 -0.01435
"1815" 66800 20040316 "AIG" 71.18 0.015986 0.015986 0.004597 0.004571 -0.00122 -0.001249 0.005623
"1816" 66800 20040317 "AIG" 73.01 0.025709 0.025709 0.012464 0.012397 0.013407 0.013328 0.011749
"1817" 66800 20040318 "AIG" 73.41 0.005479 0.005479 -0.0015 -0.001519 -0.001807 -0.001837 -0.001273
"1818" 66800 20040319 "AIG" 72.1 -0.017845 -0.017845 -0.009451 -0.009469 -0.00302 -0.003054 -0.011173
"1819" 66800 20040322 "AIG" 70.69 -0.019556 -0.019556 -0.014016 -0.014033 -0.01614 -0.016176 -0.012958
"1820" 66800 20040323 "AIG" 70 -0.009761 -0.009761 -0.000694 -0.000698 0.001573 0.001557 -0.001324
"1821" 66800 20040324 "AIG" 69.32 -0.009714 -0.009714 -0.003346 -0.003356 -0.003036 -0.003078 -0.002395
"1822" 66800 20040325 "AIG" 70.41 0.015724 0.015724 0.016656 0.016643 0.013398 0.013375 0.016365
"1823" 66800 20040326 "AIG" 70.19 -0.003125 -0.003125 0.000327 0.000321 0.003268 0.003221 -0.001019
"1824" 66800 20040329 "AIG" 71.56 0.019518 0.019518 0.013132 0.012923 0.011186 0.010927 0.013005
"1825" 66800 20040330 "AIG" 71.72 0.002236 0.002236 0.005166 0.005134 0.006653 0.006605 0.004036
"1826" 66800 20040331 "AIG" 71.35 -0.005159 -0.005159 0.000196 0.000127 0.004052 0.004012 -0.000701
"1827" 66800 20040401 "AIG" 73.32 0.02761 0.02761 0.006666 0.006638 0.006876 0.00683 0.005292
"1828" 66800 20040402 "AIG" 74.3 0.013366 0.013366 0.008592 0.008538 0.009104 0.009091 0.008515
"1829" 66800 20040405 "AIG" 75.99 0.022746 0.022746 0.006556 0.006552 0.005305 0.005289 0.007672
"1830" 66800 20040406 "AIG" 75.82 -0.002237 -0.002237 -0.00345 -0.00368 -0.006199 -0.006254 -0.002095
"1831" 66800 20040407 "AIG" 76.25 0.005671 0.005671 -0.004299 -0.004344 0.001555 0.001516 -0.006645
"1832" 66800 20040408 "AIG" 76.27 0.000262 0.000262 -0.001938 -0.00206 -0.000685 -0.000717 -0.001061
"1833" 66800 20040412 "AIG" 76.77 0.006556 0.006556 0.003962 0.003946 0.004262 0.004247 0.005161
"1834" 66800 20040413 "AIG" 75.35 -0.018497 -0.018497 -0.014924 -0.014997 -0.014536 -0.01477 -0.013762
"1835" 66800 20040414 "AIG" 75.05 -0.003981 -0.003981 -0.003324 -0.003373 -0.007152 -0.0073 -0.001124
"1836" 66800 20040415 "AIG" 74.68 -0.00493 -0.00493 -8.2e-05 -8.5e-05 -0.001682 -0.001705 0.000594
"1837" 66800 20040416 "AIG" 75.18 0.006695 0.006695 0.004869 0.004717 0.0044 0.004366 0.005111
"1838" 66800 20040419 "AIG" 74.98 -0.00266 -0.00266 0.002223 0.00222 0.004071 0.004063 0.001066
"1839" 66800 20040420 "AIG" 73 -0.026407 -0.026407 -0.015426 -0.015446 -0.01245 -0.012467 -0.015557
"1840" 66800 20040421 "AIG" 73.2 0.00274 0.00274 0.005474 0.005416 0.002376 0.002316 0.005312
"1841" 66800 20040422 "AIG" 73.7 0.006831 0.006831 0.014496 0.014457 0.010784 0.010759 0.014091
"1842" 66800 20040423 "AIG" 73.96 0.003528 0.003528 -0.000306 -0.000315 -0.000902 -0.00092 0.000588
"1843" 66800 20040426 "AIG" 73.03 -0.012574 -0.012574 -0.003132 -0.003136 -0.002583 -0.002617 -0.004445
"1844" 66800 20040427 "AIG" 72.66 -0.005066 -0.005066 0.001196 0.001194 -9.8e-05 -0.000137 0.002272
"1845" 66800 20040428 "AIG" 71.51 -0.015827 -0.015827 -0.015813 -0.015989 -0.017847 -0.018066 -0.013795
"1846" 66800 20040429 "AIG" 71.8 0.004055 0.004055 -0.008793 -0.009033 -0.014693 -0.014788 -0.007591
"1847" 66800 20040430 "AIG" 71.65 -0.002089 -0.002089 -0.006457 -0.006469 -0.01076 -0.010833 -0.005916
"1848" 66800 20040503 "AIG" 71.86 0.002931 0.002931 0.008485 0.00845 0.001712 0.001604 0.009203
"1849" 66800 20040504 "AIG" 71.67 -0.002644 -0.002644 0.003537 0.003521 0.006555 0.006521 0.001843
"1850" 66800 20040505 "AIG" 71.5 -0.002372 -0.002372 0.002455 0.002315 0.003218 0.003093 0.001769
"1851" 66800 20040506 "AIG" 71.2 -0.004196 -0.004196 -0.008366 -0.008468 -0.011141 -0.011273 -0.006723
"1852" 66800 20040507 "AIG" 70.36 -0.011798 -0.011798 -0.015959 -0.015961 -0.016934 -0.016964 -0.013725
"1853" 66800 20040510 "AIG" 69.75 -0.00867 -0.00867 -0.013775 -0.013812 -0.021226 -0.021273 -0.01054
"1854" 66800 20040511 "AIG" 70.57 0.011756 0.011756 0.00989 0.009734 0.012822 0.012796 0.007662
"1855" 66800 20040512 "AIG" 71.25 0.009636 0.009636 0.00116 0.000852 -0.001461 -0.00185 0.001671
"1856" 66800 20040513 "AIG" 71.01 -0.003368 -0.003368 -0.000876 -0.000952 -0.001152 -0.001251 -0.000766
"1857" 66800 20040514 "AIG" 70.8 -0.002957 -0.002957 -0.001335 -0.00147 -0.003696 -0.003746 -0.000675
"1858" 66800 20040517 "AIG" 69.39 -0.019915 -0.019915 -0.010752 -0.010821 -0.013039 -0.013061 -0.010587
"1859" 66800 20040518 "AIG" 69.43 0.000576 0.000576 0.007791 0.00762 0.007593 0.007501 0.006817
"1860" 66800 20040519 "AIG" 69.55 0.001728 0.001728 -0.001133 -0.001259 0.002872 0.002814 -0.002574
"1861" 66800 20040520 "AIG" 70.01 0.006614 0.006614 0.000392 0.000356 -0.001566 -0.001672 0.000468
"1862" 66800 20040521 "AIG" 70.15 0.002 0.002 0.004468 0.004455 0.006044 0.006007 0.004012
"1863" 66800 20040524 "AIG" 69.8 -0.004989 -0.004989 0.003709 0.003688 0.006881 0.006853 0.001692
"1864" 66800 20040525 "AIG" 72 0.031519 0.031519 0.016326 0.016321 0.014261 0.014236 0.016104
"1865" 66800 20040526 "AIG" 72.11 0.001528 0.001528 0.002683 0.002552 0.005591 0.005435 0.001698
"1866" 66800 20040527 "AIG" 72.8 0.009569 0.009569 0.005661 0.00555 0.00497 0.004862 0.005686
"1867" 66800 20040528 "AIG" 73.3 0.006868 0.006868 0.000315 0.000301 0.003178 0.003172 -0.000535
"1868" 66800 20040601 "AIG" 73 -0.004093 -0.004093 0.001376 0.001354 0.00229 0.002224 0.000464
"1869" 66800 20040602 "AIG" 73.86 0.012671 0.011781 0.002946 0.002696 0.002682 0.00259 0.00338
"1870" 66800 20040603 "AIG" 73.45 -0.005551 -0.005551 -0.008543 -0.008654 -0.009511 -0.009576 -0.007422
"1871" 66800 20040604 "AIG" 74.1 0.00885 0.00885 0.006059 0.006037 0.006289 0.006257 0.005248
"1872" 66800 20040607 "AIG" 74.8 0.009447 0.009447 0.015579 0.015547 0.012268 0.012243 0.015964
"1873" 66800 20040608 "AIG" 74.12 -0.009091 -0.009091 0.000591 0.000521 -0.000904 -0.000959 0.001543
"1874" 66800 20040609 "AIG" 73.38 -0.009984 -0.009984 -0.010734 -0.01081 -0.010233 -0.010313 -0.009499
"1875" 66800 20040610 "AIG" 73.26 -0.001635 -0.001635 0.003555 0.003517 0.000846 0.000778 0.004543
"1876" 66800 20040614 "AIG" 72.76 -0.006825 -0.006825 -0.011038 -0.011311 -0.013466 -0.013832 -0.009837
"1877" 66800 20040615 "AIG" 72.15 -0.008384 -0.008384 0.007984 0.007956 0.009432 0.009384 0.005972
"1878" 66800 20040616 "AIG" 72.32 0.002356 0.002356 0.001385 0.001361 0.001809 0.001749 0.001369
"1879" 66800 20040617 "AIG" 72.26 -0.00083 -0.00083 -0.000465 -0.000504 -0.000447 -0.000494 -0.001332
"1880" 66800 20040618 "AIG" 72.17 -0.001246 -0.001246 0.00218 0.00216 -0.000298 -0.000338 0.002624
"1881" 66800 20040621 "AIG" 71.57 -0.008314 -0.008314 -0.003701 -0.003711 -0.001542 -0.001639 -0.004159
"1882" 66800 20040622 "AIG" 72.3 0.0102 0.0102 0.003833 0.003811 0.003032 0.00298 0.003636
"1883" 66800 20040623 "AIG" 72.08 -0.003043 -0.003043 0.008847 0.008827 0.008443 0.008393 0.008507
"1884" 66800 20040624 "AIG" 71.4 -0.009434 -0.009434 -0.001963 -0.002127 0.001372 0.001346 -0.002981
"1885" 66800 20040625 "AIG" 71.75 0.004902 0.004902 -0.001975 -0.001983 0.00442 0.004396 -0.005453
"1886" 66800 20040628 "AIG" 71.53 -0.003066 -0.003066 -0.002295 -0.002498 -0.002598 -0.0029 -0.000952
"1887" 66800 20040629 "AIG" 71.35 -0.002516 -0.002516 0.002705 0.002675 0.003791 0.003755 0.002515
"1888" 66800 20040630 "AIG" 71.28 -0.000981 -0.000981 0.005476 0.005394 0.006791 0.006722 0.004084
"1889" 66800 20040701 "AIG" 71.5 0.003086 0.003086 -0.009919 -0.010011 -0.007864 -0.007979 -0.010431
"1890" 66800 20040702 "AIG" 71.6 0.001399 0.001399 -0.001822 -0.001847 0.001429 0.001417 -0.003153
"1891" 66800 20040706 "AIG" 71.1 -0.006983 -0.006983 -0.008961 -0.008965 -0.010532 -0.010551 -0.008148
"1892" 66800 20040707 "AIG" 70.78 -0.004501 -0.004501 0.001941 0.001746 0.000561 0.000478 0.001899
"1893" 66800 20040708 "AIG" 70.12 -0.009325 -0.009325 -0.009204 -0.009253 -0.012083 -0.012118 -0.008244
"1894" 66800 20040709 "AIG" 69.97 -0.002139 -0.002139 0.003278 0.003242 0.002667 0.00265 0.003336
"1895" 66800 20040712 "AIG" 70.57 0.008575 0.008575 5.6e-05 3.4e-05 -0.002864 -0.002885 0.001384
"1896" 66800 20040713 "AIG" 70.31 -0.003684 -0.003684 0.000521 0.000441 -0.000969 -0.001238 0.000709
"1897" 66800 20040714 "AIG" 70.11 -0.002845 -0.002845 -0.002641 -0.00268 -0.003875 -0.003962 -0.003291
"1898" 66800 20040715 "AIG" 69.53 -0.008273 -0.008273 -0.003301 -0.003304 0.000464 0.000446 -0.004301
"1899" 66800 20040716 "AIG" 69.01 -0.007479 -0.007479 -0.004657 -0.004674 -0.006543 -0.006562 -0.004789
"1900" 66800 20040719 "AIG" 68.8 -0.003043 -0.003043 -0.000598 -0.000599 -0.004277 -0.004281 -0.000445
"1901" 66800 20040720 "AIG" 68.78 -0.000291 -0.000291 0.007468 0.007458 0.008188 0.008141 0.007058
"1902" 66800 20040721 "AIG" 67.35 -0.020791 -0.020791 -0.014464 -0.014536 -0.015712 -0.015758 -0.01334
"1903" 66800 20040722 "AIG" 67.23 -0.001782 -0.001782 0.000818 0.000784 -0.004281 -0.004312 0.002706
"1904" 66800 20040723 "AIG" 68.1 0.012941 0.012941 -0.010186 -0.010197 -0.010544 -0.010567 -0.009701
"1905" 66800 20040726 "AIG" 69 0.013216 0.013216 -0.004682 -0.004687 -0.009917 -0.009929 -0.00197
"1906" 66800 20040727 "AIG" 70.84 0.026667 0.026667 0.010385 0.010384 0.010437 0.010427 0.009935
"1907" 66800 20040728 "AIG" 71.08 0.003388 0.003388 -0.000162 -0.000354 -0.001939 -0.002161 0.000539
"1908" 66800 20040729 "AIG" 70.35 -0.01027 -0.01027 0.00665 0.006418 0.010063 0.009986 0.004574
"1909" 66800 20040730 "AIG" 70.65 0.004264 0.004264 0.001471 0.00146 0.006061 0.006006 0.001172
"1910" 66800 20040802 "AIG" 70.59 -0.000849 -0.000849 0.003532 0.003514 -0.001308 -0.001351 0.004448
"1911" 66800 20040803 "AIG" 71.2 0.008641 0.008641 -0.006662 -0.006674 -0.006846 -0.006866 -0.006262
"1912" 66800 20040804 "AIG" 70.88 -0.004494 -0.004494 -0.002272 -0.002431 -0.003547 -0.003644 -0.000964
"1913" 66800 20040805 "AIG" 69.3 -0.022291 -0.022291 -0.015919 -0.015959 -0.012299 -0.012375 -0.01632
"1914" 66800 20040806 "AIG" 68.22 -0.015584 -0.015584 -0.014944 -0.014995 -0.015345 -0.01544 -0.015481
"1915" 66800 20040809 "AIG" 68.35 0.001906 0.001906 0.000131 1e-04 -0.004102 -0.004142 0.001175
"1916" 66800 20040810 "AIG" 68.53 0.002634 0.002634 0.013192 0.013175 0.011239 0.011219 0.012974
"1917" 66800 20040811 "AIG" 68.11 -0.006129 -0.006129 -0.003383 -0.003823 -0.00646 -0.006719 -0.003012
"1918" 66800 20040812 "AIG" 66.9 -0.017765 -0.017765 -0.01163 -0.011701 -0.011899 -0.012071 -0.011675
"1919" 66800 20040813 "AIG" 66.48 -0.006278 -0.006278 0.001961 0.001864 0.000769 0.000727 0.001477
"1920" 66800 20040816 "AIG" 68.05 0.023616 0.023616 0.013976 0.013908 0.01096 0.010911 0.013655
"1921" 66800 20040817 "AIG" 68.32 0.003968 0.003968 0.002927 0.002855 0.004402 0.004384 0.002196
"1922" 66800 20040818 "AIG" 69.97 0.024151 0.024151 0.012865 0.012708 0.013786 0.013701 0.012443
"1923" 66800 20040819 "AIG" 69.8 -0.00243 -0.00243 -0.003137 -0.003157 -0.001599 -0.001617 -0.003598
"1924" 66800 20040820 "AIG" 70.5 0.010029 0.010029 0.00817 0.008164 0.011319 0.011284 0.006525
"1925" 66800 20040823 "AIG" 70.27 -0.003262 -0.003262 -0.003438 -0.003517 -0.00282 -0.002865 -0.002431
"1926" 66800 20040824 "AIG" 70.41 0.001992 0.001992 0.000578 0.000565 0.000581 0.000566 0.000465
"1927" 66800 20040825 "AIG" 71.1 0.0098 0.0098 0.007997 0.007935 0.007774 0.007662 0.008
"1928" 66800 20040826 "AIG" 70.73 -0.005204 -0.005204 -0.000349 -0.000371 -0.001208 -0.001233 0.000118
"1929" 66800 20040827 "AIG" 70.92 0.002686 0.002686 0.002979 0.002874 0.00545 0.005369 0.002425
"1930" 66800 20040830 "AIG" 70.88 -0.000564 -0.000564 -0.008134 -0.00824 -0.005767 -0.005862 -0.007781
"1931" 66800 20040831 "AIG" 71.24 0.005079 0.005079 0.00509 0.005065 0.005749 0.005738 0.004631
"1932" 66800 20040901 "AIG" 70.21 -0.013405 -0.014458 0.003412 0.003163 0.004552 0.004451 0.001512
"1933" 66800 20040902 "AIG" 71.89 0.023928 0.023928 0.010564 0.010552 0.008554 0.008528 0.011212
"1934" 66800 20040903 "AIG" 71.76 -0.001808 -0.001808 -0.004239 -0.004252 -0.003307 -0.003333 -0.004185
"1935" 66800 20040907 "AIG" 72.66 0.012542 0.012542 0.007453 0.007416 0.006994 0.006936 0.006887
"1936" 66800 20040908 "AIG" 72.56 -0.001376 -0.001376 -0.004531 -0.004698 -0.003544 -0.003696 -0.004486
"1937" 66800 20040909 "AIG" 72 -0.007718 -0.007718 0.003147 0.003135 0.007356 0.007331 0.00189
"1938" 66800 20040910 "AIG" 71.91 -0.00125 -0.00125 0.004988 0.004966 0.00619 0.006127 0.004954
"1939" 66800 20040913 "AIG" 71.18 -0.010152 -0.010152 0.003105 0.002837 0.005144 0.004858 0.001691
"1940" 66800 20040914 "AIG" 71.5 0.004496 0.004496 0.001934 0.001904 0.000419 0.000371 0.002229
"1941" 66800 20040915 "AIG" 71.22 -0.003916 -0.003916 -0.006371 -0.006405 -0.003611 -0.003685 -0.007055
"1942" 66800 20040916 "AIG" 71.47 0.00351 0.00351 0.004133 0.004104 0.006373 0.00629 0.002794
"1943" 66800 20040917 "AIG" 71.68 0.002938 0.002938 0.00335 0.003323 0.001158 0.00112 0.004495
"1944" 66800 20040920 "AIG" 71.24 -0.006138 -0.006138 -0.004635 -0.004639 -0.001886 -0.001897 -0.005627
"1945" 66800 20040921 "AIG" 70.94 -0.004211 -0.004211 0.007496 0.007484 0.007463 0.00744 0.006327
"1946" 66800 20040922 "AIG" 69.92 -0.014378 -0.014378 -0.012931 -0.012958 -0.009898 -0.009977 -0.013938
"1947" 66800 20040923 "AIG" 69.27 -0.009296 -0.009296 -0.00345 -0.003605 -0.000186 -0.000218 -0.00467
"1948" 66800 20040924 "AIG" 69.13 -0.002021 -0.002021 0.001519 0.001499 0.000874 0.000849 0.001579
"1949" 66800 20040927 "AIG" 68.64 -0.007088 -0.007088 -0.006774 -0.006786 -0.00809 -0.008126 -0.005936
"1950" 66800 20040928 "AIG" 68.36 -0.004079 -0.004079 0.00659 0.00638 0.006534 0.00623 0.005926
"1951" 66800 20040929 "AIG" 68.5 0.002048 0.002048 0.004723 0.004634 0.005863 0.005808 0.00427
"1952" 66800 20040930 "AIG" 67.99 -0.007445 -0.007445 0.001208 0.001197 0.005099 0.005085 -0.000197
"1953" 66800 20041001 "AIG" 68.72 0.010737 0.010737 0.014764 0.01473 0.013043 0.013001 0.015181
"1954" 66800 20041004 "AIG" 68.49 -0.003347 -0.003347 0.00369 0.003605 0.005084 0.005073 0.003243
"1955" 66800 20041005 "AIG" 66.5 -0.029055 -0.029055 -0.000531 -0.00054 -8.2e-05 -9.5e-05 -0.000608
"1956" 66800 20041006 "AIG" 66.6 0.001504 0.001504 0.006931 0.006676 0.005975 0.005845 0.006673
"1957" 66800 20041007 "AIG" 66.81 0.003153 0.003153 -0.01023 -0.010279 -0.007995 -0.008018 -0.009982
"1958" 66800 20041008 "AIG" 66.9 0.001347 0.001347 -0.006685 -0.006698 -0.005674 -0.005701 -0.007527
"1959" 66800 20041011 "AIG" 67.48 0.00867 0.00867 0.001708 0.001708 0.002378 0.002378 0.002005
"1960" 66800 20041012 "AIG" 67.38 -0.001482 -0.001482 -0.00238 -0.002384 -0.002549 -0.00257 -0.002268
"1961" 66800 20041013 "AIG" 66.99 -0.005788 -0.005788 -0.007343 -0.00748 -0.006426 -0.006759 -0.007301
"1962" 66800 20041014 "AIG" 60 -0.104344 -0.104344 -0.008121 -0.008128 -0.006097 -0.006172 -0.009303
"1963" 66800 20041015 "AIG" 57.85 -0.035833 -0.035833 0.004777 0.004767 0.004152 0.004139 0.00445
"1964" 66800 20041018 "AIG" 59.68 0.031634 0.031634 0.004416 0.004413 0.001699 0.001676 0.005252
"1965" 66800 20041019 "AIG" 57.7 -0.033177 -0.033177 -0.00866 -0.008663 -0.004584 -0.004595 -0.009686
"1966" 66800 20041020 "AIG" 57.6 -0.001733 -0.001733 0.001842 0.001778 0.00284 0.002793 0.00039
"1967" 66800 20041021 "AIG" 56.45 -0.019965 -0.019965 0.004423 0.004378 0.007061 0.006956 0.002564
"1968" 66800 20041022 "AIG" 54.7 -0.031001 -0.031001 -0.009262 -0.009282 -0.006433 -0.006445 -0.009715
"1969" 66800 20041025 "AIG" 56.1 0.025594 0.025594 -0.00011 -0.00011 0.002031 0.00203 -0.000849
"1970" 66800 20041026 "AIG" 60.33 0.075401 0.075401 0.013015 0.013014 0.006836 0.006816 0.01487
"1971" 66800 20041027 "AIG" 60.02 -0.005138 -0.005138 0.012514 0.012318 0.009866 0.00968 0.012879
"1972" 66800 20041028 "AIG" 61.21 0.019827 0.019827 0.001122 0.000868 7.1e-05 -2.4e-05 0.001813
"1973" 66800 20041029 "AIG" 60.71 -0.008169 -0.008169 0.002336 0.002294 0.001993 0.001957 0.002448
"1974" 66800 20041101 "AIG" 60.77 0.000988 0.000988 0.000813 0.000807 0.001722 0.001694 0.000274
"1975" 66800 20041102 "AIG" 61.47 0.011519 0.011519 1.8e-05 1.3e-05 0.000245 0.000234 2.7e-05
"1976" 66800 20041103 "AIG" 60.2 -0.02066 -0.02066 0.011648 0.011473 0.010249 0.010162 0.011198
"1977" 66800 20041104 "AIG" 61.07 0.014452 0.014452 0.014317 0.014262 0.007665 0.007582 0.016156
"1978" 66800 20041105 "AIG" 61.05 -0.000328 -0.000328 0.003823 0.003808 0.004762 0.004744 0.003874
"1979" 66800 20041108 "AIG" 60.54 -0.008354 -0.008354 -0.00126 -0.001354 -0.001109 -0.001293 -0.001098
"1980" 66800 20041109 "AIG" 60.75 0.003469 0.003469 0.000579 0.000272 0.004681 0.004548 -0.000695
"1981" 66800 20041110 "AIG" 60.7 -0.000823 -0.000823 0.000523 0.000318 0.005021 0.004685 -0.001005
"1982" 66800 20041111 "AIG" 60.95 0.004119 0.004119 0.008922 0.008922 0.008567 0.008567 0.009089
"1983" 66800 20041112 "AIG" 61.03 0.001313 0.001313 0.008834 0.008718 0.007784 0.007714 0.00911
"1984" 66800 20041115 "AIG" 62.84 0.029658 0.029658 0.000479 -0.001662 0.003901 0.003862 -0.000304
"1985" 66800 20041116 "AIG" 62.65 -0.003024 -0.003024 -0.005983 -0.006052 -0.003362 -0.003382 -0.007079
"1986" 66800 20041117 "AIG" 63.08 0.006864 0.006864 0.006101 0.005998 0.007895 0.007807 0.005538
"1987" 66800 20041118 "AIG" 63.02 -0.000951 -0.000951 0.000177 0.00016 0.000565 0.000523 0.001362
"1988" 66800 20041119 "AIG" 61.8 -0.019359 -0.019359 -0.009894 -0.009941 -0.005725 -0.005772 -0.011161
"1989" 66800 20041122 "AIG" 62.85 0.01699 0.01699 0.006183 0.006156 0.006315 0.006267 0.005896
"1990" 66800 20041123 "AIG" 64.2 0.02148 0.02148 0.000873 0.000828 0.003942 0.00389 -0.000255
"1991" 66800 20041124 "AIG" 64.23 0.000467 0.000467 0.005135 0.005094 0.007954 0.007928 0.004095
"1992" 66800 20041126 "AIG" 63.81 -0.006539 -0.006539 0.001803 0.001698 0.004957 0.004871 0.000753
"1993" 66800 20041129 "AIG" 63.78 -0.00047 -0.00047 -0.002263 -0.002422 0.003072 0.002947 -0.00345
"1994" 66800 20041130 "AIG" 63.35 -0.006742 -0.006742 -0.00329 -0.003305 -0.000663 -0.000677 -0.00403
"1995" 66800 20041201 "AIG" 64.73 0.022968 0.021784 0.014071 0.01383 0.00971 0.009625 0.014951
"1996" 66800 20041202 "AIG" 65.15 0.006488 0.006488 -0.001615 -0.001632 -0.000687 -0.000858 -0.000873
"1997" 66800 20041203 "AIG" 65.53 0.005833 0.005833 0.001252 0.001245 0.003181 0.003157 0.000706
"1998" 66800 20041206 "AIG" 65.35 -0.002747 -0.002747 -0.001272 -0.001313 -4.7e-05 -8.9e-05 -0.000772
"1999" 66800 20041207 "AIG" 64.75 -0.009181 -0.009181 -0.011595 -0.011618 -0.011667 -0.011683 -0.011073
"2000" 66800 20041208 "AIG" 64.75 0 0 0.004089 0.00388 0.002904 0.002769 0.004877
"2001" 66800 20041209 "AIG" 65.67 0.014208 0.014208 0.004163 0.00413 7.4e-05 3.8e-05 0.005436
"2002" 66800 20041210 "AIG" 65 -0.010203 -0.010203 -0.000321 -0.000324 0.002806 0.002793 -0.001043
"2003" 66800 20041213 "AIG" 65.3 0.004615 0.004615 0.008512 0.008361 0.007077 0.006759 0.00899
"2004" 66800 20041214 "AIG" 65.11 -0.00291 -0.00291 0.0043 0.004277 0.005254 0.005215 0.003921
"2005" 66800 20041215 "AIG" 64.72 -0.00599 -0.00599 0.003769 0.003682 0.006397 0.006278 0.001945
"2006" 66800 20041216 "AIG" 64.47 -0.003863 -0.003863 -0.003263 -0.003313 -0.003331 -0.003384 -0.002082
"2007" 66800 20041217 "AIG" 65 0.008221 0.008221 -0.004301 -0.004347 0.001681 0.001601 -0.007472
"2008" 66800 20041220 "AIG" 65.05 0.000769 0.000769 -0.000796 -0.000859 -0.003269 -0.003318 0.00036
"2009" 66800 20041221 "AIG" 65.8 0.01153 0.01153 0.008996 0.008946 0.007313 0.007187 0.00904
"2010" 66800 20041222 "AIG" 65.94 0.002128 0.002128 0.003477 0.003223 0.003716 0.003637 0.003418
"2011" 66800 20041223 "AIG" 66.29 0.005308 0.005308 0.001099 0.001048 0.003445 0.003313 0.000463
"2012" 66800 20041227 "AIG" 65.71 -0.008749 -0.008749 -0.003971 -0.003997 -0.000817 -0.000851 -0.004305
"2013" 66800 20041228 "AIG" 65.89 0.002739 0.002739 0.008061 0.008036 0.010038 0.009948 0.007154
"2014" 66800 20041229 "AIG" 65.8 -0.001366 -0.001366 0.000634 0.000412 0.002216 0.001819 -7.4e-05
"2015" 66800 20041230 "AIG" 65.53 -0.004103 -0.004103 0.000697 0.000617 0.004193 0.004077 8.2e-05
"2016" 66800 20041231 "AIG" 65.67 0.002136 0.002136 -0.001005 -0.001028 0.00343 0.003393 -0.001343
"2017" 70519 20040102 "C" 49 0.009477 0.009477 -0.000786 -0.000861 0.00607 0.006048 -0.003094
"2018" 70519 20040105 "C" 49.79 0.016122 0.016122 0.012265 0.01226 0.012936 0.012927 0.012395
"2019" 70519 20040106 "C" 49.84 0.001004 0.001004 0.00195 0.001916 0.004868 0.004855 0.001292
